"","name","summary","doi","language","release_date","docs","tutorials","license","stars","source","Category","Citation_Count","apa_citation","author"
"437","Genomic_and_Patient_Transfer_Analyasis_of_Resistant_Bacteria","Active surveillance of newly-admitted nursing home patients for colonization of antibiotic-resistant bacteria reveals that multiple lineages have spread across southeast Michigan healthcare networks.",NA,"R",2020-07-05 21:41:05,"https://github.com/joycewang914/Genomic_and_Patient_Transfer_Analyasis_of_Resistant_Bacteria",NA,NA,3,"GitHub","Specialized analysis",NA,NA,"joycewang914"
"438","Antibiotic-resistance-genes-in-metagenomes---TFM","This Github repository contains the files used to perform a master thesis about antibiotic resistance genes in wastewater.",NA,"R",2022-10-28 14:47:41,"https://github.com/Anna-Pico/Antibiotic-resistance-genes-in-metagenomes---TFM",NA,NA,3,"GitHub","Specialized analysis",NA,NA,"Anna-Pico"
"439","resistML","A tool for AMR gene family prediction, simple and ML-based",NA,"Jupyter Notebook",2024-04-01 23:07:38,"https://github.com/AstraBert/resistML",NA,NA,3,"GitHub","Specialized analysis",NA,NA,"AstraBert"
"440","ml-in-args","Early prediction of Antimicrobial Resistance (AMR) using Machine Learning",NA,"Jupyter Notebook",2023-02-06 23:05:51,"https://github.com/geovalexis/ml-in-args",NA,NA,3,"GitHub","Specialized analysis",NA,NA,"geovalexis"
"441","pycrobe","A simple package for simulations of microbial growth experiments with realistic sources of error.",NA,"Python",2019-02-19 08:14:42,"https://github.com/ryansmcgee/pycrobe",NA,NA,2,"GitHub","Specialized analysis",NA,NA,"ryansmcgee"
"442","plasmid-screen","Screen plasmids for carbapenemase resistance genes, and classify using MOB Suite",NA,"Python",2021-02-27 10:18:58,"https://github.com/BCCDC-PHL/plasmid-screen",NA,NA,2,"GitHub","Specialized analysis",NA,NA,"BCCDC-PHL"
"443","Microbial_Antibiotic_Network_in_Nursing_Homes","Interaction networks between antibiotic exposure, microbial factors and clinical features in nursing home patients influence the risk of catheter-associated urinary tract infection.",NA,"R",2020-05-15 19:27:15,"https://github.com/joycewang914/Microbial_Antibiotic_Network_in_Nursing_Homes",NA,NA,2,"GitHub","Specialized analysis",NA,NA,"joycewang914"
"444","Nursing_Home_Patient_Gut_Microbiota","Identifying gut microbiome features associated with the risk of acquiring an enteric drug-resistant organism (e.g. vancomycin-resistant Enterococcus and resistant gram-negative bacteria) in patients recently discharged from acute-care hospital and admitted into nursing homes.",NA,"R",2020-07-06 17:15:19,"https://github.com/joycewang914/Nursing_Home_Patient_Gut_Microbiota",NA,NA,1,"GitHub","Metagenomics and community analysis",NA,NA,"joycewang914"
"445","GameOfBacteria","An educational simple game in Italian/English that simulates interaction between antbiotics and bacteria.",NA,"Python",2023-10-20 07:30:17,"https://github.com/davidegat/GameOfBacteria",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"davidegat"
"446","var-genes-ro","Virulence and Antibiotic Resistance Genes used with JASEN pipeline at the university hospital of Linköping, Sweden.",NA,"Jupyter Notebook",2021-06-01 12:11:56,"https://github.com/Genomic-Medicine-Linkoping/var-genes-ro",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"Genomic-Medicine-Linkoping"
"447","Pell_GBS_Genomics","This repository contains scripts used to collect and analyze data from whole genome sequences of clinical Streptococcus agalactiae (Group B Strep) isolates for the project described in the following manuscript: Pell, M.E. et al., bioRxiv, 2024-04-01.",NA,"R",2024-02-05 16:34:24,"https://github.com/macyEpell/Pell_GBS_Genomics",NA,NA,1,"GitHub","Sequence Analysis",NA,NA,"macyEpell"
"448","AMR_chatbot","Natural language processing chatbot answering questions about antibiotics and antibiotic resistance",NA,"Python",2020-06-15 09:39:58,"https://github.com/lasupernova/AMR_chatbot",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"lasupernova"
"449","palau.lims","2306. SENAITE extension profile for labs at Republic of Palau",NA,"Python",2023-04-27 21:20:01,"https://github.com/beyondessential/palau.lims",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"beyondessential"
"450","Disk_Diffusion_Database","🧫💊A Python-based database management system for disk diffusion test antibiotic resistance thresholds, inspired by CLSI guidelines. Features include automated database creation, MIC classification, and customizable data entry for bacteria-antibiotic combinations.",NA,"Python",2024-11-12 13:49:38,"https://github.com/Danial-Ghofrani/Disk_Diffusion_Database",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"Danial-Ghofrani"
"451","DrinkingWaterPipe_Ecology","Data and code for Kimbell et al., 2021",NA,"R",2020-04-05 14:25:00,"https://github.com/NewtonLabUWM/DrinkingWaterPipe_Ecology",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"NewtonLabUWM"
"452","ARTS","Antibiotic Resistant Target Seeker (ARTS)",NA,"Python",2024-02-19 15:39:03,"https://github.com/ZiemertLab/ARTS",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"ZiemertLab"
"453","SimulATe","Simulator of Antibiotic Therapy Effects on the Dynamics of Bacterial Populations",NA,"Python",2018-05-18 13:38:00,"https://github.com/Kronopt/SimulATe",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"Kronopt"
"454","ARG_classification","This work is my final thesis for an undergraduate degree in computer science.",NA,NA,2024-07-10 12:57:55,"https://github.com/Mufle123/ARG_classification",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"Mufle123"
"455","AntiBio-Advisor","An intelligent interface project targeted towards educating people of different ages about when and why to use antibiotic medication.",NA,"CSS",2023-10-09 09:17:27,"https://github.com/mbar0075/AntiBio-Advisor",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"mbar0075"
"456","multi-resistance","Data, source code and scripts for BIORXIV/2019/643585v3",NA,"R",2019-05-20 09:13:19,"https://github.com/dannagifford/multi-resistance",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"dannagifford"
"457","AMROrbit","An antimicrobial resistance (AMR) dashboard.",NA,"JavaScript",2024-07-30 12:01:07,"https://github.com/aryanGupta-09/AMROrbit",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"aryanGupta-09"
"458","ARGs","Antibiotic Resistance Genes Finding",NA,"Jupyter Notebook",2020-02-24 17:15:15,"https://github.com/hossainlab/ARGs",NA,NA,1,"GitHub","Specialized analysis",NA,NA,"hossainlab"
"459","Python-Genome-Assembler","This repository contains a Python-based genome assembler designed to perform k-mer spectrum-based error correction and generate SAM files for visualizing genome mappings. It supports genomic data analysis with a focus on identifying mutations relevant to antibiotic resistance.",NA,"Python",2024-05-05 12:33:21,"https://github.com/shliamin/Python-Genome-Assembler",NA,NA,0,"GitHub","Visualization Tools",NA,NA,"shliamin"
"460","argpore-cli","Client Serive of ARGpore pipeline for the analysis of antibiotic resistance in nanopore reads",NA,"CSS",2017-03-22 15:36:27,"https://github.com/gaarangoa/argpore-cli",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"gaarangoa"
"461","kb_kover_amr","Antimicrobial resistance prediction app for KBase",NA,"Python",2018-08-18 05:13:11,"https://github.com/aldro61/kb_kover_amr",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"aldro61"
"462","bacterial-workflow","This bacterial workflow involves quality control of sequencing data, genome assembly, and antimicrobial gene annotation to characterize antimicrobial resistance.",NA,"Python",2025-03-10 14:46:45,"https://github.com/Osadio95/bacterial-workflow",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"Osadio95"
"463","staph-visa","Reproducible scripts for the Su et al (2020) paper.",NA,NA,2020-12-21 22:34:00,"https://github.com/crsl4/staph-visa",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"crsl4"
"464","Data-analytics","Python codes used for analyzing large datasets for machine learning, statistics, data cleaning and structuring, visualizations, etc.",NA,"Python",2025-05-26 10:49:51,"https://github.com/joseiky/Data-analytics",NA,NA,0,"GitHub","Visualization Tools",NA,NA,"joseiky"
"465","undergraduate_research_project3",NA,NA,"TeX",2021-08-07 19:58:02,"https://github.com/jvelezmagic/undergraduate_research_project3",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"jvelezmagic"
"466","MScProject","An examination of genomic resistance and virulence of Escherichia marmotae dentified in deer faeces Portumna, Galway.",NA,"Shell",2022-07-12 14:32:28,"https://github.com/AmyOBro/MScProject",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"AmyOBro"
"467","Idaho-antibiotic-use","Project that estimates the use and overuse of antibiotics in Idaho based on Medicare Part D data.",NA,"CSS",2022-04-20 17:16:46,"https://github.com/jeremyboyd/Idaho-antibiotic-use",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"jeremyboyd"
"468","ResTransfer","ResTransfer is a bioinformatics pipeline that predicts horizontal gene transfer (HGT) of resistance genes in microbes using BLAST and scoring, providing categorized insights into antibiotic resistance transfer likelihood.",NA,"Python",2024-12-24 11:02:33,"https://github.com/Umeshkumarku1/ResTransfer",NA,NA,0,"GitHub","Sequence Analysis",NA,NA,"Umeshkumarku1"
"469","metabundance","Metabundance: Investigating ARG abundance in metagenomes and linking them to MGEs",NA,"Python",2023-03-23 23:21:00,"https://github.com/nali321/metabundance",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"nali321"
"470","annotated_profile_HMMs","Sets of protein familes represented as profile HMMs annotated for antibiotic resistance and virulence function.",NA,NA,2017-08-25 10:11:24,"https://github.com/chris-rands/annotated_profile_HMMs",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"chris-rands"
"471","scoop-a-poop","Citizen science project investigating antibiotic resistance in wildlife. A collaboration between Macquarie University, Taronga Zoo and University of Sydney",NA,"Java",2018-03-14 02:27:21,"https://github.com/FAIMS/scoop-a-poop",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"FAIMS"
"472","AntibiogramSimulator","A simple simulator that shows the easy way how an antibiogram works",NA,"Python",2023-10-21 08:29:54,"https://github.com/davidegat/AntibiogramSimulator",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"davidegat"
"473","gcb-antibiotics-sim","Simulating antibiotic resistant bacteria growth using Agent based modeling. Through computational methods we aim to find more efficient means to fight against antibiotic resistance.",NA,"Jupyter Notebook",2024-03-04 06:23:21,"https://github.com/tvlpirb/gcb-antibiotics-sim",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"tvlpirb"
"474","armen","Antibiotic Resistance in Metagenomes",NA,"Python",2017-03-03 13:27:34,"https://github.com/boulund/armen",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"boulund"
"475","AntibioticResistanceSimulation","Java simulation of antibiotic resistance. Pretty cute.",NA,"Java",2019-09-03 01:24:13,"https://github.com/jaeihn/AntibioticResistanceSimulation",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"jaeihn"
"476","OPEX","An optimal experimental design framework for accelerating knowledge discovery using gene expression data",NA,"R",2019-11-13 19:39:24,"https://github.com/IBPA/OPEX",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"IBPA"
"477","undergraduate_research_project",NA,NA,"TeX",2021-12-01 04:55:36,"https://github.com/jvelezmagic/undergraduate_research_project",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"jvelezmagic"
"478","MEGAISurv-Namaste","Nanopore Metagenomic Antibiotic Resistance and Taxonomy Screening",NA,"R",2025-07-24 07:55:20,"https://github.com/UtrechtUniversity/MEGAISurv-Namaste",NA,NA,0,"GitHub","Metagenomics and community analysis",NA,NA,"UtrechtUniversity"
"479","MicrobeClassification","Classification model predicting the type of microbe from provided features",NA,"Jupyter Notebook",2022-07-24 19:11:06,"https://github.com/kenan-erol/MicrobeClassification",NA,NA,0,"GitHub","Specialized analysis",NA,NA,"kenan-erol"
"480","biopython","Official git repository for Biopython (originally converted from CVS)",NA,"Python",2009-03-15 21:09:53,"https://github.com/biopython/biopython",NA,NA,4695,"GitHub","Specialized analysis",NA,NA,"biopython"
"481","deepvariant","DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA sequencing data.",NA,"Python",2017-11-23 01:56:22,"https://github.com/google/deepvariant",NA,NA,3470,"GitHub","Specialized analysis",NA,NA,"google"
"482","minimap2","A versatile pairwise aligner for genomic and spliced nucleotide sequences",NA,"C",2017-07-18 15:04:53,"https://github.com/lh3/minimap2",NA,NA,2009,"GitHub","Sequence Analysis",NA,NA,"lh3"
"483","gatk","Official code repository for GATK versions 4 and up",NA,"Java",2014-12-02 20:50:36,"https://github.com/broadinstitute/gatk",NA,NA,1833,"GitHub","Specialized analysis",NA,NA,"broadinstitute"
"484","bwa","Burrow-Wheeler Aligner for short-read alignment (see minimap2 for long-read alignment)",NA,"C",2011-01-14 01:36:33,"https://github.com/lh3/bwa",NA,NA,1637,"GitHub","Specialized analysis",NA,NA,"lh3"
"485","galaxy","Data intensive science for everyone.",NA,"Python",2015-02-23 14:18:06,"https://github.com/galaxyproject/galaxy",NA,NA,1579,"GitHub","Specialized analysis",NA,NA,"galaxyproject"
"486","deep-review","A collaboratively written review paper on deep learning, genomics, and precision medicine",NA,"HTML",2016-08-02 17:41:56,"https://github.com/greenelab/deep-review",NA,NA,1265,"GitHub","Specialized analysis",NA,NA,"greenelab"
"487","vg","tools for working with genome variation graphs",NA,"C++",2014-10-02 16:54:27,"https://github.com/vgteam/vg",NA,NA,1223,"GitHub","Specialized analysis",NA,NA,"vgteam"
"488","gget","🧬 gget enables efficient querying of genomic reference databases","""10.1093/bioinformatic","Python",2022-05-04 17:31:31,"https://github.com/pachterlab/gget",NA,NA,1046,"GitHub","Specialized analysis",NA,NA,"pachterlab"
"489","adam","ADAM is a genomics analysis platform with specialized file formats built using Apache Avro, Apache Spark, and Apache Parquet. Apache 2 licensed.",NA,"Scala",2013-11-19 23:47:57,"https://github.com/bigdatagenomics/adam",NA,NA,1029,"GitHub","Specialized analysis",NA,NA,"bigdatagenomics"
"490","ncbi-genome-download","Scripts to download genomes from the NCBI FTP servers",NA,"Python",2016-05-03 07:44:11,"https://github.com/kblin/ncbi-genome-download",NA,NA,1025,"GitHub","Specialized analysis",NA,NA,"kblin"
"491","hail","Cloud-native genomic dataframes and batch computing",NA,"Python",2015-10-27 20:55:42,"https://github.com/hail-is/hail",NA,NA,1021,"GitHub","Specialized analysis",NA,NA,"hail-is"
"492","pyCirclize","Circular visualization in Python (Circos Plot, Chord Diagram, Radar Chart)",NA,"Python",2022-12-17 09:21:45,"https://github.com/moshi4/pyCirclize",NA,NA,940,"GitHub","Visualization Tools",NA,NA,"moshi4"
"493","GWA_tutorial","A comprehensive tutorial about GWAS and PRS",NA,NA,2015-11-27 17:43:12,"https://github.com/MareesAT/GWA_tutorial",NA,NA,920,"GitHub","Specialized analysis",NA,NA,"MareesAT"
"494","goatools","Python library to handle Gene Ontology (GO) terms",NA,"Python",2010-01-15 19:15:21,"https://github.com/tanghaibao/goatools",NA,NA,846,"GitHub","Specialized analysis",NA,NA,"tanghaibao"
"495","jcvi","Python library to facilitate genome assembly, annotation, and comparative genomics","""10.1002/imt2.211""
  journal: ""iMeta""
  month: 6
","Python",2010-12-01 23:18:02,"https://github.com/tanghaibao/jcvi",NA,NA,843,"GitHub","Specialized analysis",NA,NA,"tanghaibao"
"496","nucleus","Python and C++ code for reading and writing genomics data.",NA,"C++",2018-03-26 17:58:07,"https://github.com/google/nucleus",NA,NA,793,"GitHub","Specialized analysis",NA,NA,"google"
"497","bwa-mem2","The next version of bwa-mem",NA,"C++",2019-02-26 15:00:44,"https://github.com/bwa-mem2/bwa-mem2",NA,NA,774,"GitHub","Sequence Analysis",NA,NA,"bwa-mem2"
"498","bowtie2","A fast and sensitive gapped read aligner",NA,"C++",2012-12-20 19:25:11,"https://github.com/BenLangmead/bowtie2",NA,NA,731,"GitHub","Specialized analysis",NA,NA,"BenLangmead"
"499","deepTools","Tools to process and analyze deep sequencing data.",NA,"Python",2013-07-08 12:30:28,"https://github.com/deeptools/deepTools",NA,NA,731,"GitHub","Specialized analysis",NA,NA,"deeptools"
"500","seq","A high-performance, Pythonic language for bioinformatics",NA,"C++",2018-01-18 21:24:45,"https://github.com/seq-lang/seq",NA,NA,705,"GitHub","Specialized analysis",NA,NA,"seq-lang"
"501","hyena-dna","Official implementation for HyenaDNA, a long-range genomic foundation model built with Hyena",NA,"Assembly",2023-06-23 23:02:33,"https://github.com/HazyResearch/hyena-dna",NA,NA,705,"GitHub","Specialized analysis",NA,NA,"HazyResearch"
