name,summary,doi,author,apa_citation,language,release_date,docs,tutorials,license,stars,source,Category,Citation_Count
GMH_MGS_pipeline,Groningen Microbiome Hub Metagenomic data analysis pipelines and scripts,NA,GRONINGEN-MICROBIOME-CENTRE,NA,Python,2024-05-31T09:38:11Z,https://github.com/GRONINGEN-MICROBIOME-CENTRE/GMH_MGS_pipeline,NA,NA,0,GitHub,Metagenomics and community analysis,NA
RanoidesCostaRica24,Data supporting Harrison et al Amphibian Translocations and Microbiomes,NA,xavharrison,NA,HTML,2024-05-03T04:59:58Z,https://github.com/xavharrison/RanoidesCostaRica24,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Machine-Discovery-Mining-Microbiome-Association-Patterns-in-IBS,NA,NA,suryanshgitmenongit,NA,Jupyter Notebook,2024-05-30T16:42:53Z,https://github.com/suryanshgitmenongit/Machine-Discovery-Mining-Microbiome-Association-Patterns-in-IBS,NA,NA,0,GitHub,Specialized analysis,NA
SunflowerG,"Sunflower rhizosphere microbiomes from 95 genotypes at Carrington, ND",NA,KaneLab,NA,R,2024-05-23T18:27:08Z,https://github.com/KaneLab/SunflowerG,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Data-Processing-and-Visualization-for-Metagenomics,Final project for the subject of statistics for the microbiome,NA,JSbmath,NA,HTML,2024-05-22T16:43:31Z,https://github.com/JSbmath/Data-Processing-and-Visualization-for-Metagenomics,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Chinese-populations,Industrialization drives the gut microbiome and resistome of the Chinese populations,NA,Chentian09,NA,NA,2024-05-23T02:32:34Z,https://github.com/Chentian09/Chinese-populations,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Evaluating-the-Effect-of-Amoxicillin-Treatment-on-the-Microbiome-of-O.-Faveolata-with-CYBD,NA,NA,AlexiPearson-Lund,NA,R,2024-05-28T15:12:29Z,https://github.com/AlexiPearson-Lund/Evaluating-the-Effect-of-Amoxicillin-Treatment-on-the-Microbiome-of-O.-Faveolata-with-CYBD,NA,NA,0,GitHub,Specialized analysis,NA
TripalCultivate-Ecosystem,"Provides support for surveying the ecosystem including native forage grasses, microbiomes and insect populations.",NA,TripalCultivate,NA,PHP,2024-05-30T17:49:03Z,https://github.com/TripalCultivate/TripalCultivate-Ecosystem,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Maaslin2-demo,How to analyze microbiome data using multiparametric linear regression models in Maaslin2 R package,NA,IOsinnii,NA,HTML,2024-05-01T16:40:55Z,https://github.com/IOsinnii/Maaslin2-demo,NA,NA,0,GitHub,Metagenomics and community analysis,NA
procaformer,Code for the paper Whole Genome Transformers for Gene Interaction Effects in Microbiome Habitat Prediction,NA,nikikilbertus,NA,NA,2024-05-07T07:24:59Z,https://github.com/nikikilbertus/procaformer,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Phased-RIMS-seq2,"Phased-RIMS-seq2 identifies methylated motifs a large number of microbial species directly from a microbiome in a single experiment. To achieve this throughput, we used proximity ligation to resolve these complex microbiomes into distinct genomes.",NA,Ettwiller,NA,NA,2024-05-02T21:06:46Z,https://github.com/Ettwiller/Phased-RIMS-seq2,NA,NA,0,GitHub,Metagenomics and community analysis,NA
IBD_Drug_Response,NA,NA,GRONINGEN-MICROBIOME-CENTRE,NA,R,2024-05-21T13:30:56Z,https://github.com/GRONINGEN-MICROBIOME-CENTRE/IBD_Drug_Response,NA,NA,0,GitHub,Specialized analysis,NA
Xu-pectin_paper-code,"The scripts of paper ""Pectin supplementation accelerates post-antibiotic gut microbiome reconstitution orchestrated with reduced gut redox potential""",NA,xry11222,NA,Perl,2024-05-24T14:06:17Z,https://github.com/xry11222/Xu-pectin_paper-code,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Xu-pecin_paper-code,"The scripts of paper ""Pectin supplementation accelerates post-antibiotic gut microbiome reconstitution orchestrated with reduced gut redox potential""",NA,justjiangqian,NA,Perl,2024-05-24T12:49:37Z,https://github.com/justjiangqian/Xu-pecin_paper-code,NA,NA,0,GitHub,Metagenomics and community analysis,NA
ONIMTOL,"Repository for the manuscript ""The ontogeny of immune tolerance: an integrated model of the early-life gut microbiome and adaptive immunity.""",NA,burcutepekule,NA,R,2024-05-06T12:07:41Z,https://github.com/burcutepekule/ONIMTOL,NA,NA,0,GitHub,Metagenomics and community analysis,NA
microbiota_human_melioidosis,"Code used for the main analyses in ""Microbial Resilience in Human Melioidosis: Understanding Gut Microbiome and Resistome Dynamics in Diagnosis to Recovery""",NA,rfjkullberg,NA,NA,2024-05-08T08:09:45Z,https://github.com/rfjkullberg/microbiota_human_melioidosis,NA,NA,0,GitHub,Metagenomics and community analysis,NA
NativeStrain,"Repo for 'NativeStrain' project which isolated and cultured a native lactobacillus from wild birds, and fed back as a supplementary food in order to disrupt the microbiome.",NA,shan-e-s,NA,R,2024-05-24T16:03:43Z,https://github.com/shan-e-s/NativeStrain,NA,NA,0,GitHub,Metagenomics and community analysis,NA
microbial-function-prediction,"In this repository, we will be implementing microbiome analysis starting from 16S rRNA amplicon sequence analysis, down stream analysis, taxonomic profiling, differential abundance analysis and function prediction",NA,lammi38,NA,NA,2024-05-21T16:30:42Z,https://github.com/lammi38/microbial-function-prediction,NA,NA,0,GitHub,Sequence Analysis,NA
MBiol_model_outputs,Bayesian model regression model outputs are stored in this repository. This Masters project investigates the impact of social behaviour on gut-dwelling communities (both the gut parasitome and microbiome).,NA,greenturtle135,NA,HTML,2024-05-04T12:36:32Z,https://github.com/greenturtle135/MBiol_model_outputs,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Micro_Metabo_IBD,"This repository contains all the code and data used within the publication: ""Unravelling metabolite-microbiome interactions in inflammatory bowel disease through AI and interaction-based modelling"" by Rebecca Hodgkiss and Animesh Acharjee, as linked below.",NA,rjh20,NA,Jupyter Notebook,2024-05-08T19:26:25Z,https://github.com/rjh20/Micro_Metabo_IBD,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Worsley_2024_MolEcol,"Data and script required to reproduce analyses in the manuscript: Worsley S.F., Davies C.S., Lee C.Z., Mannarelli, ME. et al. Longitudinal gut microbiome dynamics in relation to age and senescence in a wild animal population. Molecular Ecology",NA,Seychelle-Warbler-Project,NA,R,2024-05-16T14:20:59Z,https://github.com/Seychelle-Warbler-Project/Worsley_2024_MolEcol,NA,NA,0,GitHub,Metagenomics and community analysis,NA
mbDecoda_package,The mbDecoda package provides a debiased approach to compositional data analysis specifically designed for microbiome surveys. The methods implemented in this package are aimed at detecting differentially abundant taxa between different populations while adjusting for confounding variables and controlling the false discovery rate (FDR).,NA,YuxuanZ0ng,NA,R,2024-05-20T15:58:06Z,https://github.com/YuxuanZ0ng/mbDecoda_package,NA,NA,0,GitHub,Metagenomics and community analysis,NA
maaslin3,MaAsLin3: Microbiome Multivariate Association with Linear Models,NA,biobakery,NA,R,2024-06-11T20:58:13Z,https://github.com/biobakery/maaslin3,NA,NA,41,GitHub,Metagenomics and community analysis,NA
EasyMultiOmics,EasyMultiOmics: An R package for comprehensive multi-omics data mining in systematic microbiome research,NA,taowenmicro,NA,R,2024-06-12T08:15:29Z,https://github.com/taowenmicro/EasyMultiOmics,NA,NA,39,GitHub,Metagenomics and community analysis,NA
HACK_index_2024,Contains all the codes and initial data used for this study,NA,tsg-microbiome,NA,R,2024-06-01T12:13:55Z,https://github.com/tsg-microbiome/HACK_index_2024,NA,NA,5,GitHub,Specialized analysis,NA
microbiome-simulation,Code accompanying a review article on semisynthetic simulation for microbiome data.,NA,krisrs1128,NA,TeX,2024-06-13T03:49:49Z,https://github.com/krisrs1128/microbiome-simulation,NA,NA,3,GitHub,Metagenomics and community analysis,NA
MicrobeRX_DrugPredictions,This repository includes the databases and analysis workflow for 1083 orally administrated drugs using MicrobeRX,NA,GRONINGEN-MICROBIOME-CENTRE,NA,Python,2024-06-10T10:40:55Z,https://github.com/GRONINGEN-MICROBIOME-CENTRE/MicrobeRX_DrugPredictions,NA,NA,3,GitHub,Specialized analysis,NA
MicrobiomeAgeModel2024,NA,NA,Klepac-Ceraj-Lab,NA,Julia,2024-06-16T21:00:09Z,https://github.com/Klepac-Ceraj-Lab/MicrobiomeAgeModel2024,NA,NA,1,GitHub,Specialized analysis,NA
mangrove_microbiome,16S and ITS metabarcoding of mangrove sediments down to 1m depth,NA,mingshengg,NA,R,2024-06-06T04:02:52Z,https://github.com/mingshengg/mangrove_microbiome,NA,NA,1,GitHub,Specialized analysis,NA
phyllosphere-microbiome,NA,NA,lyrsei,NA,CSS,2024-06-19T14:38:13Z,https://github.com/lyrsei/phyllosphere-microbiome,NA,NA,1,GitHub,Specialized analysis,NA
Microbiome_Transformation,NA,NA,bioscinema,NA,PostScript,2024-06-20T15:46:06Z,https://github.com/bioscinema/Microbiome_Transformation,NA,NA,1,GitHub,Specialized analysis,NA
sponge-microbiome-abundances,A simple model to illustrate the use of mechanistic models to recover patterns of microbial abundance in HMA and LMA sponges,NA,computational-ecology-lab,NA,Jupyter Notebook,2024-06-26T09:18:47Z,https://github.com/computational-ecology-lab/sponge-microbiome-abundances,NA,NA,1,GitHub,Specialized analysis,NA
24-broiler-microbiome,"Temporal variability in the diversity, function and resistome landscapes in the gut microbiome of broilers",NA,mengjx855,NA,R,2024-06-13T14:24:06Z,https://github.com/mengjx855/24-broiler-microbiome,NA,NA,1,GitHub,Metagenomics and community analysis,NA
LRT_microbiomes_critical_illness,NA,NA,processbys,NA,NA,2024-06-03T03:24:55Z,https://github.com/processbys/LRT_microbiomes_critical_illness,NA,NA,1,GitHub,Specialized analysis,NA
high_fat_diet_desmond_lowry,Microbiome analysis of a high-fat-diet and M. vaccae study.,NA,lyanna-kessler,NA,HTML,2024-06-12T21:16:17Z,https://github.com/lyanna-kessler/high_fat_diet_desmond_lowry,NA,NA,1,GitHub,Metagenomics and community analysis,NA
micRoclean,An open-source R package containing decontamination pipelines for low-biomass microbiome data ,NA,rachelgriffard,NA,HTML,2024-06-03T15:53:26Z,https://github.com/rachelgriffard/micRoclean,NA,NA,1,GitHub,Metagenomics and community analysis,NA
soil_microbe_GEMs,Compilation of published genome-scale metabolic models (GEMs) for constraint-based modeling of the soil microbiome,NA,zoey-rw,NA,R,2024-06-10T20:59:13Z,https://github.com/zoey-rw/soil_microbe_GEMs,NA,NA,1,GitHub,Metagenomics and community analysis,NA
Biochar-earthworm-soil-plant-system-Code,"Code for ""Biochar regulates the earthworm-driven ecological assembly of soil microbiomes in soil-earthworm-plant systems""",NA,BingJie-Jin,NA,R,2024-06-17T14:10:51Z,https://github.com/BingJie-Jin/Biochar-earthworm-soil-plant-system-Code,NA,NA,1,GitHub,Metagenomics and community analysis,NA
MicrobiomesGlass,"Code associated to the paper: ""Microbiomes Through the Looking Glass""",NA,jacopopasqualini,NA,Jupyter Notebook,2024-06-17T09:33:41Z,https://github.com/jacopopasqualini/MicrobiomesGlass,NA,NA,0,GitHub,Metagenomics and community analysis,NA
MicrobiomeSunburst,This website will be used to host the rendering of sunbursts to show hierarchical microbiome information.,NA,Shreeman5,NA,JavaScript,2024-06-24T20:25:21Z,https://github.com/Shreeman5/MicrobiomeSunburst,NA,NA,0,GitHub,Metagenomics and community analysis,NA
MicrobiomeAgePredictor,NA,NA,haticekrts,NA,Jupyter Notebook,2024-06-30T19:20:36Z,https://github.com/haticekrts/MicrobiomeAgePredictor,NA,NA,0,GitHub,Specialized analysis,NA
Proyecto,Parkinson Disease Microbiome research,NA,GmanTyrone,NA,R,2024-06-23T08:29:22Z,https://github.com/GmanTyrone/Proyecto,NA,NA,0,GitHub,Metagenomics and community analysis,NA
tree-microbiome,"Code and data from paper ""A diverse and distinct microbiome inside living trees"" by Arnold and Gewirtzman et al.",NA,jgewirtzman,NA,R,2024-06-18T00:26:31Z,https://github.com/jgewirtzman/tree-microbiome,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Mucositis_Microbiome,Investigation on the role of microbiome in patients who developed mucositis while under going allogeneic hematopoietic stem cell transplant (allo HSCT),NA,priscalim00,NA,Shell,2024-06-07T17:23:20Z,https://github.com/priscalim00/Mucositis_Microbiome,NA,NA,0,GitHub,Metagenomics and community analysis,NA
workflow_microbiomedata,"This short pipeline allows reading of files generated from qiime2, as well as cleaning of reads, rarefaction and generation of physeq-type objects for subsequent analysis.",NA,adcerv,NA,NA,2024-06-13T16:35:36Z,https://github.com/adcerv/workflow_microbiomedata,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Monarch_microbiome,"R scripts and data necessary to recreate analyses and figures in ""Experimental immigration mediates ecological selection and stochasticity in monarch microbiome assembly""",NA,chcatano,NA,R,2024-06-03T18:37:54Z,https://github.com/chcatano/Monarch_microbiome,NA,NA,0,GitHub,Metagenomics and community analysis,NA
drosophila_microbiome,This is a repository containing the scripts used for the analysis of the Drosophila melanogaster microbiome samples after the infection with pathogenic nematodes. ,NA,cpavloud,NA,R,2024-06-12T10:37:51Z,https://github.com/cpavloud/drosophila_microbiome,NA,NA,0,GitHub,Metagenomics and community analysis,NA
SAE-microbiome,NA,NA,VeronicaButtaro98,NA,Python,2024-06-10T12:13:05Z,https://github.com/VeronicaButtaro98/SAE-microbiome,NA,NA,0,GitHub,Specialized analysis,NA
TFG_Microbiome_Parkinson,NA,NA,alvarosantosc,NA,R,2024-06-24T14:44:46Z,https://github.com/alvarosantosc/TFG_Microbiome_Parkinson,NA,NA,0,GitHub,Specialized analysis,NA
human-urinary-microbiome,scripts for analysis of 16S rRNA amplicon data of human urinary microbiome,NA,TlaskalV,NA,R,2024-06-16T09:45:11Z,https://github.com/TlaskalV/human-urinary-microbiome,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Curated-Microbiome-Data,NA,NA,XiQiao2023,NA,NA,2024-06-03T18:09:09Z,https://github.com/XiQiao2023/Curated-Microbiome-Data,NA,NA,0,GitHub,Specialized analysis,NA
conda-microbiome-tutorial,"This repository contains an introduction to conda, mamba, Git, and GitHub, and sample instructions and scripts for installing mamba/conda and generating a sample microbiome heatmap.",NA,jonbakerlab,NA,NA,2024-06-24T23:11:37Z,https://github.com/jonbakerlab/conda-microbiome-tutorial,NA,NA,0,GitHub,Metagenomics and community analysis,NA
BeerMicrobiomeMetaAnalysis,Meta-Analysis and Visualization of Beer Microbiome Data,NA,MaraBesemer,NA,NA,2024-06-21T09:43:53Z,https://github.com/MaraBesemer/BeerMicrobiomeMetaAnalysis,NA,NA,0,GitHub,Visualization Tools,NA
URT_microbiome_livestock_exposure,NA,NA,BeatriceCornuHewitt,NA,R,2024-06-24T13:22:43Z,https://github.com/BeatriceCornuHewitt/URT_microbiome_livestock_exposure,NA,NA,0,GitHub,Specialized analysis,NA
UK-microbiome-workshop-2024,Repo to contain all relevant information for the microbiome workshop,NA,gandalab,NA,NA,2024-06-18T19:24:43Z,https://github.com/gandalab/UK-microbiome-workshop-2024,NA,NA,0,GitHub,Metagenomics and community analysis,NA
microbiome_innovation_theme_seminar,NA,NA,HuangShiLab,NA,NA,2024-06-06T12:27:52Z,https://github.com/HuangShiLab/microbiome_innovation_theme_seminar,NA,NA,0,GitHub,Specialized analysis,NA
CalvertSandyBeachMicrobiomes,Data from Okamoto et al. 2022,NA,veratai,NA,NA,2024-06-06T15:22:55Z,https://github.com/veratai/CalvertSandyBeachMicrobiomes,NA,NA,0,GitHub,Specialized analysis,NA
TBeaver-GChildressi-Microbiome-Analysis,NA,NA,TessaBeaver,NA,R,2024-06-30T22:27:56Z,https://github.com/TessaBeaver/TBeaver-GChildressi-Microbiome-Analysis,NA,NA,0,GitHub,Specialized analysis,NA
Immune-induced-rice-panicle-microbiome-alternation,Immune-induced rice panicle microbiome alternation,NA,bossning,NA,NA,2024-06-11T04:13:23Z,https://github.com/bossning/Immune-induced-rice-panicle-microbiome-alternation,NA,NA,0,GitHub,Metagenomics and community analysis,NA
16S_RNA_microbiome_analysis,"The sample forward and reverse read datasets are taken from ""http://h3data.cbio.uct.ac.za/assessments/16SrRNADiversityAnalysis/practice/dataset1/"". Three forward and three reverse reads have been selected.",NA,isaDogn,NA,NA,2024-06-01T21:23:54Z,https://github.com/isaDogn/16S_RNA_microbiome_analysis,NA,NA,0,GitHub,Specialized analysis,NA
MasterInternship_SmokingGutMicrobiome,Analysis of the human gut microbiom and how a lifestlye choice like smoking influence the microbiom,NA,fesel2,NA,R,2024-06-11T15:05:20Z,https://github.com/fesel2/MasterInternship_SmokingGutMicrobiome,NA,NA,0,GitHub,Specialized analysis,NA
Beaver_Gigantidas_childressi_microbiome_analysis,NA,NA,Arellano-Larval-Lab,NA,R,2024-06-30T22:33:35Z,https://github.com/Arellano-Larval-Lab/Beaver_Gigantidas_childressi_microbiome_analysis,NA,NA,0,GitHub,Specialized analysis,NA
Microbiome-Multivariable-Association-with-Linear-Models,NA,NA,spaceladymehwish,NA,HTML,2024-06-19T06:18:06Z,https://github.com/spaceladymehwish/Microbiome-Multivariable-Association-with-Linear-Models,NA,NA,0,GitHub,Specialized analysis,NA
gut_microbiome_shift_and_resistome_diversity,NA,NA,yhWu815,NA,Jupyter Notebook,2024-06-04T08:31:01Z,https://github.com/yhWu815/gut_microbiome_shift_and_resistome_diversity,NA,NA,0,GitHub,Specialized analysis,NA
QIIME2-MultiRegion-Microbiome-Pipeline,"This repository provides information on how to download, access, and use a Dockerized Ubuntu image with QIIME2 v2023.7 and the Sidle plugin preinstalled",NA,ArmandoLicata,NA,NA,2024-06-15T09:18:01Z,https://github.com/ArmandoLicata/QIIME2-MultiRegion-Microbiome-Pipeline,NA,NA,0,GitHub,Metagenomics and community analysis,NA
Ocular-surface-microbiome-in-Meibomian-gland-dysfunction,NA,NA,chenqiankun96,NA,NA,2024-06-04T11:49:06Z,https://github.com/chenqiankun96/Ocular-surface-microbiome-in-Meibomian-gland-dysfunction,NA,NA,0,GitHub,Specialized analysis,NA
Fecal-Microbiome-of-Toothed-and-Baleen-Whales,Codes and files we used for ASB assignment 2,NA,Veloster122,NA,R,2024-06-26T19:16:19Z,https://github.com/Veloster122/Fecal-Microbiome-of-Toothed-and-Baleen-Whales,NA,NA,0,GitHub,Specialized analysis,NA
A-Diverse-and-Distinct-Microbiome-in-Living-Trees,NA,NA,WyattMArnold,NA,R,2024-06-03T19:15:33Z,https://github.com/WyattMArnold/A-Diverse-and-Distinct-Microbiome-in-Living-Trees,NA,NA,0,GitHub,Specialized analysis,NA
PT_HiFi_rhizobial_assemblies,scripts to assemble PacBio HiFi data from rhizobial microbiome,NA,bartongroup,NA,Shell,2024-06-07T09:14:18Z,https://github.com/bartongroup/PT_HiFi_rhizobial_assemblies,NA,NA,0,GitHub,Metagenomics and community analysis,NA
